Date,Price,Open,High,Low,Change
4/18/2013,54.03,54.22,54.258,53.91,-0.0028
4/19/2013,53.94,53.96,54.043,53.85,-0.0017
4/20/2013,53.94,53.96,54.043,53.85,-0.0017
4/21/2013,53.94,53.96,54.043,53.85,-0.0017
4/22/2013,54.21,53.93,54.25,53.93,0.005
4/23/2013,54.31,54.14,54.43,54.09,0.0018
4/24/2013,54.26,54.38,54.38,54.162,-0.0009
4/25/2013,54.105,54.285,54.285,54.105,-0.0029
4/26/2013,54.38,54.225,54.445,54.082,0.0051
4/27/2013,54.38,54.225,54.445,54.082,0.0051
4/28/2013,54.38,54.225,54.445,54.082,0.0051
4/29/2013,54.195,54.413,54.413,54.173,-0.0034
4/30/2013,53.685,54.235,54.255,53.655,-0.0094
5/1/2013,53.665,53.815,53.815,53.645,-0.0004
5/2/2013,53.835,53.745,53.965,53.675,0.0032
5/3/2013,53.81,53.83,54.07,53.77,-0.0005
5/4/2013,53.81,53.83,54.07,53.77,-0.0005
5/5/2013,53.81,53.83,54.07,53.77,-0.0005
5/6/2013,54.135,53.815,54.255,53.785,0.006
5/7/2013,54.065,54.18,54.37,54.035,-0.0013
5/8/2013,54.085,54.14,54.22,54.02,0.0004
5/9/2013,54.365,54.165,54.365,54.032,0.0052
5/10/2013,54.81,54.25,54.9,54.25,0.0082
5/11/2013,54.81,54.25,54.9,54.25,0.0082
5/12/2013,54.81,54.25,54.9,54.25,0.0082
5/13/2013,54.835,54.913,55.035,54.715,0.0005
5/14/2013,54.805,54.765,54.84,54.55,-0.0005
5/15/2013,54.785,54.785,54.915,54.655,-0.0004
5/16/2013,54.785,54.765,54.91,54.66,0
5/17/2013,54.895,54.805,55.007,54.79,0.002
5/18/2013,54.895,54.805,55.007,54.79,0.002
5/19/2013,54.895,54.805,55.007,54.79,0.002
5/20/2013,55.04,55.06,55.145,54.958,0.0026
5/21/2013,55.435,55.115,55.485,54.955,0.0072
5/22/2013,55.66,55.418,55.67,55.31,0.0041
5/23/2013,55.715,55.615,56.025,55.555,0.001
5/24/2013,55.82,55.65,55.83,55.455,0.0019
5/25/2013,55.82,55.65,55.83,55.455,0.0019
5/26/2013,55.82,55.65,55.83,55.455,0.0019
5/27/2013,55.573,55.755,55.785,55.525,-0.0044
5/28/2013,56.115,55.705,56.135,55.645,0.0098
5/29/2013,56.305,56.015,56.415,56.015,0.0034
5/30/2013,56.385,56.205,56.47,56.045,0.0014
5/31/2013,56.58,56.29,56.77,56.29,0.0035
6/1/2013,56.58,56.29,56.77,56.29,0.0035
6/2/2013,56.58,56.29,56.77,56.29,0.0035
6/3/2013,56.675,56.515,56.84,56.43,0.0017
6/4/2013,56.495,56.665,56.75,56.415,-0.0032
6/5/2013,56.855,56.45,56.855,56.315,0.0064
6/6/2013,56.93,56.73,57.01,56.69,0.0013
6/7/2013,57.065,56.845,57.135,56.688,0.0024
6/8/2013,57.065,56.845,57.135,56.688,0.0024
6/9/2013,57.065,56.845,57.135,56.688,0.0024
6/10/2013,58.155,57.255,58.16,57.162,0.0191
6/11/2013,58.34,58.11,58.99,58.03,0.0032
6/12/2013,57.835,58.285,58.398,57.735,-0.0087
6/13/2013,58.005,58.115,58.575,57.935,0.0029
6/14/2013,57.505,57.965,57.965,57.41,-0.0086
6/15/2013,57.505,57.965,57.965,57.41,-0.0086
6/16/2013,57.505,57.965,57.965,57.41,-0.0086
6/17/2013,58.11,57.7,58.11,57.56,0.0105
6/18/2013,58.845,58.015,58.885,58.015,0.0126
6/19/2013,58.72,58.765,58.925,58.62,-0.0021
6/20/2013,59.575,59.615,59.98,59.505,0.0146
6/21/2013,59.275,59.525,59.785,59.15,-0.005
6/22/2013,59.275,59.525,59.785,59.15,-0.005
6/23/2013,59.275,59.525,59.785,59.15,-0.005
6/24/2013,59.815,59.6,59.84,59.545,0.0091
6/25/2013,59.665,59.765,59.795,59.435,-0.0025
6/26/2013,60.72,59.605,60.765,59.605,0.0177
6/27/2013,60.195,60.625,60.63,60.105,-0.0086
6/28/2013,59.533,60.11,60.11,59.21,-0.011
6/29/2013,59.533,60.11,60.11,59.21,-0.011
6/30/2013,59.533,60.11,60.11,59.21,-0.011
7/1/2013,59.385,59.47,59.603,58.966,-0.0025
7/2/2013,59.555,59.385,59.73,59.185,0.0029
7/3/2013,60.226,59.875,60.456,59.865,0.0113
7/4/2013,60.075,60.045,60.409,59.915,-0.0025
7/5/2013,60.23,60.195,60.6,60.015,0.0026
7/6/2013,60.23,60.195,60.6,60.015,0.0026
7/7/2013,60.23,60.195,60.6,60.015,0.0026
7/8/2013,60.695,60.935,61.225,60.605,0.0077
7/9/2013,60.102,59.81,60.49,59.72,-0.0098
7/10/2013,59.895,60.065,60.225,59.65,-0.0034
7/11/2013,59.834,59.815,59.99,59.335,-0.001
7/12/2013,59.891,59.76,60.21,59.56,0.001
7/13/2013,59.891,59.76,60.21,59.56,0.001
7/14/2013,59.891,59.76,60.21,59.56,0.001
7/15/2013,59.815,59.945,60.09,59.78,-0.0013
7/16/2013,59.3,59.19,59.5,59.1,-0.0086
7/17/2013,59.33,59.245,59.585,59.05,0.0005
7/18/2013,59.745,59.275,59.791,59.255,0.007
7/19/2013,59.34,59.73,59.87,59.305,-0.0068
7/20/2013,59.34,59.73,59.87,59.305,-0.0068
7/21/2013,59.34,59.73,59.87,59.305,-0.0068
7/22/2013,59.725,59.305,59.735,59.285,0.0065
7/23/2013,59.76,59.725,59.88,59.5,0.0006
7/24/2013,59.255,59.765,59.765,58.96,-0.0085
7/25/2013,58.965,59.137,59.385,58.74,-0.0049
7/26/2013,59.046,59.01,59.142,58.706,0.0014
7/27/2013,59.046,59.01,59.142,58.706,0.0014
7/28/2013,59.046,59.01,59.142,58.706,0.0014
7/29/2013,59.555,58.955,59.555,58.955,0.0086
7/30/2013,60.815,59.505,60.845,59.422,0.0212
7/31/2013,60.855,60.715,61.2,60.36,0.0007
8/1/2013,60.565,60.765,60.915,60.24,-0.0048
8/2/2013,61.105,60.445,61.185,60.445,0.0089
8/3/2013,61.105,60.445,61.185,60.445,0.0089
8/4/2013,61.105,60.445,61.185,60.445,0.0089
8/5/2013,60.86,61.03,61.03,60.725,-0.004
8/6/2013,60.79,60.882,61.876,60.78,-0.0012
8/7/2013,61.21,61.14,61.471,60.933,0.0069
8/8/2013,60.731,61.19,61.41,60.705,-0.0078
8/9/2013,60.68,60.68,60.68,60.68,-0.0008
8/10/2013,60.68,60.68,60.68,60.68,-0.0008
8/11/2013,60.68,60.68,60.68,60.68,-0.0008
8/12/2013,61.125,60.495,61.31,60.495,0.0073
8/13/2013,61.337,61.07,61.67,60.894,0.0035
8/14/2013,61.284,61.19,61.57,61.15,-0.0009
8/15/2013,61.425,61.445,61.529,61.242,0.0023
8/16/2013,61.665,61.365,62.015,61.335,0.0039
8/17/2013,61.665,61.365,62.015,61.335,0.0039
8/18/2013,61.665,61.365,62.015,61.335,0.0039
8/19/2013,63.14,62.36,63.23,62.235,0.0239
8/20/2013,63.125,63.735,64.125,63.125,-0.0002
8/21/2013,64.115,63.125,64.55,63.115,0.0157
8/22/2013,64.555,64.805,65.565,64.545,0.0069
8/23/2013,63.205,64.325,64.765,63.205,-0.0209
8/24/2013,63.205,64.325,64.765,63.205,-0.0209
8/25/2013,63.205,64.325,64.765,63.205,-0.0209
8/26/2013,64.3,63.7,64.73,63.648,0.0173
8/27/2013,66.31,64.99,66.31,64.99,0.0313
8/28/2013,68.805,66.905,68.805,66.905,0.0376
8/29/2013,66.555,66.915,67.875,66.515,-0.0327
8/30/2013,65.705,67.085,67.435,65.695,-0.0128
8/31/2013,65.705,67.085,67.435,65.695,-0.0128
9/1/2013,65.705,67.085,67.435,65.695,-0.0128
9/2/2013,66.005,66.105,66.305,65.685,0.0046
9/3/2013,67.635,66.295,68.255,66.255,0.0247
9/4/2013,67.07,68.305,68.605,66.815,-0.0084
9/5/2013,66.015,67.005,67.005,65.535,-0.0157
9/6/2013,65.245,66.005,66.295,65.005,-0.0117
9/7/2013,65.245,66.005,66.295,65.005,-0.0117
9/8/2013,65.245,66.005,66.295,65.005,-0.0117
9/9/2013,65.245,65.245,65.245,65.245,0
9/10/2013,63.845,64.405,64.545,63.765,-0.0215
9/11/2013,63.275,63.905,64.215,63.005,-0.0089
9/12/2013,63.43,63.265,63.985,62.925,0.0024
9/13/2013,63.38,63.755,64.185,63.36,-0.0008
9/14/2013,63.38,63.755,64.185,63.36,-0.0008
9/15/2013,63.38,63.755,64.185,63.36,-0.0008
9/16/2013,62.835,62.705,62.885,62.445,-0.0086
9/17/2013,63.375,63.355,63.635,62.955,0.0086
9/18/2013,63.385,63.305,63.455,63.055,0.0002
9/19/2013,61.775,61.755,62.065,61.65,-0.0254
9/20/2013,62.235,62.045,62.615,61.885,0.0074
9/21/2013,62.235,62.045,62.615,61.885,0.0074
9/22/2013,62.235,62.045,62.615,61.885,0.0074
9/23/2013,62.605,62.255,62.725,62.255,0.0059
9/24/2013,62.79,62.61,62.915,62.45,0.003
9/25/2013,62.445,62.765,62.885,62.325,-0.0055
9/26/2013,62.075,62.435,62.435,61.98,-0.0059
9/27/2013,62.515,62.075,62.575,61.773,0.0071
9/28/2013,62.515,62.075,62.575,61.773,0.0071
9/29/2013,62.515,62.075,62.575,61.773,0.0071
9/30/2013,62.59,62.995,63.045,62.505,0.0012
10/1/2013,62.46,62.56,62.57,62.165,-0.0021
10/2/2013,62.46,62.46,62.46,62.46,0
10/3/2013,61.735,62.425,62.425,61.65,-0.0116
10/4/2013,61.435,61.855,61.945,61.255,-0.0049
10/5/2013,61.435,61.855,61.945,61.255,-0.0049
10/6/2013,61.435,61.855,61.945,61.255,-0.0049
10/7/2013,61.795,61.505,61.955,61.495,0.0059
10/8/2013,61.955,61.795,61.955,61.625,0.0026
10/9/2013,61.88,62.11,62.31,61.73,-0.0012
10/10/2013,61.36,61.83,62.295,61.25,-0.0084
10/11/2013,61.02,61.21,61.38,60.96,-0.0055
10/12/2013,61.02,61.21,61.38,60.96,-0.0055
10/13/2013,61.02,61.21,61.38,60.96,-0.0055
10/14/2013,61.555,61.155,61.555,61.13,0.0088
10/15/2013,61.84,61.275,61.95,61.275,0.0046
10/16/2013,61.735,61.765,61.765,61.735,-0.0017
10/17/2013,61.14,61.56,61.74,61.14,-0.0096
10/18/2013,61.24,61.2,61.72,60.94,0.0016
10/19/2013,61.24,61.2,61.72,60.94,0.0016
10/20/2013,61.24,61.2,61.72,60.94,0.0016
10/21/2013,61.58,61.355,61.595,61.345,0.0056
10/22/2013,61.655,61.63,61.845,61.535,0.0012
10/23/2013,61.63,61.66,61.727,61.085,-0.0004
10/24/2013,61.47,61.6,61.695,61.314,-0.0026
10/25/2013,61.465,61.465,61.805,61.37,-0.0001
10/26/2013,61.465,61.465,61.805,61.37,-0.0001
10/27/2013,61.465,61.465,61.805,61.37,-0.0001
10/28/2013,61.445,61.415,61.605,61.37,-0.0003
10/29/2013,61.43,61.535,61.735,61.321,-0.0002
10/30/2013,61.26,61.38,61.615,61.09,-0.0028
10/31/2013,61.624,61.275,61.63,61.245,0.0059
11/1/2013,61.75,61.51,62.025,61.51,0.002
11/2/2013,61.75,61.51,62.025,61.51,0.002
11/3/2013,61.75,61.51,62.025,61.51,0.002
11/4/2013,61.75,61.75,61.75,61.75,0
11/5/2013,61.635,61.75,61.96,61.62,-0.0019
11/6/2013,62.4,62.01,62.542,61.825,0.0124
11/7/2013,62.42,62.35,62.763,62.325,0.0003
11/8/2013,62.48,62.402,62.834,62.402,0.001
11/9/2013,62.48,62.402,62.834,62.402,0.001
11/10/2013,62.48,62.402,62.834,62.402,0.001
11/11/2013,63.245,62.985,63.502,62.92,0.0122
11/12/2013,63.72,63.25,63.85,63.25,0.0075
11/13/2013,63.31,63.74,63.91,63.212,-0.0064
11/14/2013,63.12,63.31,63.35,62.96,-0.003
11/15/2013,62.98,63.1,63.262,62.975,-0.0022
11/16/2013,62.98,63.1,63.262,62.975,-0.0022
11/17/2013,62.98,63.1,63.262,62.975,-0.0022
11/18/2013,62.42,62.825,62.92,62.38,-0.0089
11/19/2013,62.37,62.165,62.39,61.88,-0.0008
11/20/2013,62.58,62.257,62.69,62.245,0.0034
11/21/2013,62.94,62.51,63.065,62.51,0.0058
11/22/2013,62.733,63.042,63.095,62.733,-0.0033
11/23/2013,62.733,63.042,63.095,62.733,-0.0033
11/24/2013,62.733,63.042,63.095,62.733,-0.0033
11/25/2013,62.51,62.66,62.7,62.347,-0.0036
11/26/2013,62.51,62.398,62.658,62.198,0
11/27/2013,62.15,62.475,62.475,62.15,-0.0058
11/28/2013,62.282,62.4,62.568,62.27,0.0021
11/29/2013,62.399,62.315,62.655,62.205,0.0019
11/30/2013,62.399,62.315,62.655,62.205,0.0019
12/1/2013,62.399,62.315,62.655,62.205,0.0019
12/2/2013,62.325,62.36,62.36,61.921,-0.0012
12/3/2013,62.37,62.315,62.455,62.206,0.0007
12/4/2013,62.06,62.38,62.543,61.912,-0.005
12/5/2013,61.763,61.96,61.96,61.534,-0.0048
12/6/2013,61.435,61.645,61.727,61.273,-0.0053
12/7/2013,61.435,61.645,61.727,61.273,-0.0053
12/8/2013,61.435,61.645,61.727,61.273,-0.0053
12/9/2013,61.14,60.84,61.22,60.84,-0.0048
12/10/2013,61.05,60.99,61.305,60.949,-0.0015
12/11/2013,61.255,61.017,61.435,61.017,0.0034
12/12/2013,61.82,61.61,61.94,61.431,0.0092
12/13/2013,62.195,62.11,62.297,62.05,0.0061
12/14/2013,62.195,62.11,62.297,62.05,0.0061
12/15/2013,62.195,62.11,62.297,62.05,0.0061
12/16/2013,61.74,62.06,62.22,61.625,-0.0073
12/17/2013,62.02,61.69,62.04,61.69,0.0045
12/18/2013,62.1,61.91,62.203,61.79,0.0013
12/19/2013,62.15,62.01,62.49,62.01,0.0008
12/20/2013,62,62.415,62.465,61.93,-0.0024
12/21/2013,62,62.415,62.465,61.93,-0.0024
12/22/2013,62,62.415,62.465,61.93,-0.0024
12/23/2013,61.963,62.108,62.15,61.79,-0.0006
12/24/2013,61.755,61.79,61.975,61.714,-0.0034
12/25/2013,61.8,61.8,61.8,61.8,0.0007
12/26/2013,62.17,61.78,62.17,61.77,0.006
12/27/2013,61.94,62.145,62.175,61.845,-0.0037
12/28/2013,61.94,62.145,62.175,61.845,-0.0037
12/29/2013,61.94,62.145,62.175,61.845,-0.0037
12/30/2013,61.92,61.998,62.17,61.779,-0.0003
12/31/2013,61.81,61.802,62.015,61.718,-0.0018
1/1/2014,61.91,61.828,61.995,61.81,0.0016
1/2/2014,62.27,61.892,62.415,61.755,0.0058
1/3/2014,62.19,62.347,62.565,62.155,-0.0013
1/4/2014,62.19,62.347,62.565,62.155,-0.0013
1/5/2014,62.19,62.347,62.565,62.155,-0.0013
1/6/2014,62.315,62.355,62.465,62.225,0.002
1/7/2014,62.305,62.405,62.475,62.295,-0.0002
1/8/2014,62.165,62.215,62.282,62.085,-0.0022
1/9/2014,62.095,62.125,62.245,61.975,-0.0011
1/10/2014,61.907,62.005,62.005,61.825,-0.003
1/11/2014,61.907,62.005,62.005,61.825,-0.003
1/12/2014,61.907,62.005,62.005,61.825,-0.003
1/13/2014,61.525,61.605,61.64,61.425,-0.0062
1/14/2014,61.49,61.49,61.49,61.49,-0.0006
1/15/2014,61.58,61.67,61.72,61.43,0.0015
1/16/2014,61.54,61.655,61.71,61.51,-0.0006
1/17/2014,61.545,61.485,61.555,61.32,0.0001
1/18/2014,61.545,61.485,61.555,61.32,0.0001
1/19/2014,61.545,61.485,61.555,61.32,0.0001
1/20/2014,61.625,61.675,61.675,61.53,0.0013
1/21/2014,61.885,61.545,61.945,61.455,0.0042
1/22/2014,61.82,61.905,62.025,61.716,-0.0011
1/23/2014,61.933,61.815,62.05,61.815,0.0018
1/24/2014,62.695,61.945,62.745,61.945,0.0123
1/25/2014,62.695,61.945,62.745,61.945,0.0123
1/26/2014,62.695,61.945,62.745,61.945,0.0123
1/27/2014,63.105,62.885,63.325,62.655,0.0065
1/28/2014,62.575,63.195,63.195,62.515,-0.0084
1/29/2014,62.475,62.345,62.59,62.115,-0.0016
1/30/2014,62.565,62.905,62.905,62.545,0.0014
1/31/2014,62.685,62.405,62.755,62.355,0.0019
2/1/2014,62.685,62.405,62.755,62.355,0.0019
2/2/2014,62.685,62.405,62.755,62.355,0.0019
2/3/2014,62.565,62.705,62.79,62.555,-0.0019
2/4/2014,62.53,62.655,62.835,62.487,-0.0006
2/5/2014,62.6,62.39,62.62,62.36,0.0011
2/6/2014,62.38,62.37,62.55,62.36,-0.0035
2/7/2014,62.305,62.305,62.415,62.25,-0.0012
2/8/2014,62.305,62.305,62.415,62.25,-0.0012
2/9/2014,62.305,62.305,62.415,62.25,-0.0012
2/10/2014,62.455,62.375,62.505,62.09,0.0024
2/11/2014,62.225,62.355,62.455,62.19,-0.0037
2/12/2014,62.095,62.105,62.185,62.045,-0.0021
2/13/2014,62.425,62.005,62.465,62.005,0.0053
2/14/2014,61.855,62.245,62.37,61.845,-0.0091
2/15/2014,61.855,62.245,62.37,61.845,-0.0091
2/16/2014,61.855,62.245,62.37,61.845,-0.0091
2/17/2014,61.845,61.965,62.085,61.825,-0.0002
2/18/2014,62.18,62.02,62.31,61.96,0.0054
2/19/2014,62.24,62.2,62.24,62.2,0.001
2/20/2014,62.24,62.38,62.45,62.213,0
2/21/2014,62.14,62.19,62.19,62.055,-0.0016
2/22/2014,62.14,62.19,62.19,62.055,-0.0016
2/23/2014,62.14,62.19,62.19,62.055,-0.0016
2/24/2014,62.075,62.105,62.16,61.945,-0.001
2/25/2014,61.985,61.985,62.05,61.86,-0.0014
2/26/2014,61.985,61.965,62.055,61.885,0
2/27/2014,61.995,61.995,61.995,61.995,0.0002
2/28/2014,61.795,62.105,62.14,61.755,-0.0032
3/1/2014,61.795,62.105,62.14,61.755,-0.0032
3/2/2014,61.795,62.105,62.14,61.755,-0.0032
3/3/2014,62.045,61.955,62.09,61.815,0.004
3/4/2014,61.905,62.135,62.155,61.835,-0.0023
3/5/2014,61.755,61.905,61.91,61.65,-0.0024
3/6/2014,61.115,61.535,61.535,61.105,-0.0104
3/7/2014,61.085,61.015,61.175,60.945,-0.0005
3/8/2014,61.085,61.015,61.175,60.945,-0.0005
3/9/2014,61.085,61.015,61.175,60.945,-0.0005
3/10/2014,60.845,61.255,61.335,60.79,-0.0039
3/11/2014,60.945,60.885,60.975,60.605,0.0016
3/12/2014,61.22,60.945,61.295,60.945,0.0045
3/13/2014,61.175,61.025,61.185,60.915,-0.0007
3/14/2014,61.205,61.415,61.555,61.055,0.0005
3/15/2014,61.205,61.415,61.555,61.055,0.0005
3/16/2014,61.205,61.415,61.555,61.055,0.0005
3/17/2014,61.09,61.13,61.13,61.07,-0.0019
3/18/2014,61.115,61.035,61.215,60.875,0.0004
3/19/2014,60.975,61.085,61.185,60.925,-0.0023
3/20/2014,61.34,61.39,61.39,61.07,0.006
3/21/2014,60.9,61.195,61.205,60.9,-0.0072
3/22/2014,60.9,61.195,61.205,60.9,-0.0072
3/23/2014,60.9,61.195,61.205,60.9,-0.0072
3/24/2014,60.78,60.855,60.855,60.645,-0.002
3/25/2014,60.485,60.605,60.605,60.435,-0.0049
3/26/2014,60.145,60.305,60.305,60.065,-0.0056
3/27/2014,60.245,60.245,60.355,60.125,0.0017
3/28/2014,59.89,60.19,60.19,59.69,-0.0059
3/29/2014,59.89,60.19,60.19,59.69,-0.0059
3/30/2014,59.89,60.19,60.19,59.69,-0.0059
3/31/2014,60.015,59.91,60.02,59.91,0.0021
4/1/2014,60.015,59.935,60.045,59.935,0
4/2/2014,59.905,59.815,59.915,59.575,-0.0018
4/3/2014,60.17,59.955,60.3,59.835,0.0044
4/4/2014,60.085,60.355,60.398,60.075,-0.0014
4/5/2014,60.085,60.355,60.398,60.075,-0.0014
4/6/2014,60.085,60.355,60.398,60.075,-0.0014
4/7/2014,60.115,59.905,60.25,59.765,0.0005
4/8/2014,60.09,60.13,60.15,60.03,-0.0004
4/9/2014,60.145,59.975,60.155,59.825,0.0009
4/10/2014,60.075,60.045,60.295,60.035,-0.0012
4/11/2014,60.18,60.325,60.345,60.14,0.0017
4/12/2014,60.18,60.325,60.345,60.14,0.0017
4/13/2014,60.18,60.325,60.345,60.14,0.0017
4/14/2014,60.255,60.255,60.255,60.255,0.0012
4/15/2014,60.235,60.355,60.355,60.205,-0.0003
4/16/2014,60.375,60.305,60.425,60.185,0.0023
4/17/2014,60.295,60.295,60.505,60.27,-0.0013
4/18/2014,60.295,60.295,60.295,60.235,0
4/19/2014,60.295,60.295,60.295,60.235,0
4/20/2014,60.295,60.295,60.295,60.235,0
4/21/2014,60.595,60.265,60.615,60.265,0.005
4/22/2014,60.765,60.675,60.885,60.635,0.0028
4/23/2014,61.095,60.885,61.195,60.865,0.0054
4/24/2014,61.11,61.01,61.14,61.01,0.0002
4/25/2014,60.645,61.055,61.15,60.543,-0.0076
4/26/2014,60.645,61.055,61.15,60.543,-0.0076
4/27/2014,60.645,61.055,61.15,60.543,-0.0076
4/28/2014,60.65,60.605,60.74,60.433,0.0001
4/29/2014,60.425,60.615,60.635,60.315,-0.0037
4/30/2014,60.345,60.355,60.415,60.225,-0.0013
5/1/2014,60.27,60.27,60.27,60.27,-0.0012
5/2/2014,60.185,60.235,60.285,60.105,-0.0014
5/3/2014,60.185,60.235,60.285,60.105,-0.0014
5/4/2014,60.185,60.235,60.285,60.105,-0.0014
5/5/2014,60.24,60.09,60.25,60.008,0.0009
5/6/2014,59.985,60.075,60.245,59.975,-0.0042
5/7/2014,60.025,60.055,60.155,59.965,0.0007
5/8/2014,59.9,59.965,60.1,59.88,-0.0021
5/9/2014,59.965,60.065,60.1,59.87,0.0011
5/10/2014,59.965,60.065,60.1,59.87,0.0011
5/11/2014,59.965,60.065,60.1,59.87,0.0011
5/12/2014,60.055,59.905,60.115,59.513,0.0015
5/13/2014,59.465,59.965,59.965,59.46,-0.0098
5/14/2014,59.485,59.405,59.515,59.39,0.0003
5/15/2014,59.465,59.415,59.615,59.1,-0.0003
5/16/2014,58.585,59.365,59.365,58.585,-0.0148
5/17/2014,58.585,59.365,59.365,58.585,-0.0148
5/18/2014,58.585,59.365,59.365,58.585,-0.0148
5/19/2014,58.375,58.565,58.615,58.375,-0.0036
5/20/2014,58.59,58.595,58.825,58.525,0.0037
5/21/2014,58.695,58.705,58.875,58.635,0.0018
5/22/2014,58.285,58.615,58.7,58.265,-0.007
5/23/2014,58.525,58.465,58.555,58.33,0.0041
5/24/2014,58.525,58.465,58.555,58.33,0.0041
5/25/2014,58.525,58.465,58.555,58.33,0.0041
5/26/2014,58.715,58.445,58.925,58.41,0.0032
5/27/2014,59.045,58.715,59.097,58.655,0.0056
5/28/2014,58.945,58.955,59.22,58.815,-0.0017
5/29/2014,58.92,58.935,59.085,58.795,-0.0004
5/30/2014,59.195,59.045,59.195,58.94,0.0047
5/31/2014,59.195,59.045,59.195,58.94,0.0047
6/1/2014,59.195,59.045,59.195,58.94,0.0047
6/2/2014,59.155,59.105,59.275,59.065,-0.0007
6/3/2014,59.34,59.08,59.432,59.08,0.0031
6/4/2014,59.28,59.435,59.465,59.215,-0.001
6/5/2014,59.26,59.28,59.37,59.195,-0.0003
6/6/2014,59.175,59.165,59.315,59.105,-0.0014
6/7/2014,59.175,59.165,59.315,59.105,-0.0014
6/8/2014,59.175,59.165,59.315,59.105,-0.0014
6/9/2014,59.205,59.105,59.21,58.975,0.0005
6/10/2014,59.215,59.135,59.35,59.135,0.0002
6/11/2014,59.34,59.33,59.37,59.23,0.0021
6/12/2014,59.295,59.235,59.375,59.1,-0.0008
6/13/2014,59.71,59.31,59.81,59.3,0.007
6/14/2014,59.71,59.31,59.81,59.3,0.007
6/15/2014,59.71,59.31,59.81,59.3,0.007
6/16/2014,60.185,59.715,60.24,59.715,0.008
6/17/2014,60.33,60.115,60.525,60.035,0.0024
6/18/2014,60.3,60.215,60.545,60.065,-0.0005
6/19/2014,60.095,60.225,60.225,59.855,-0.0034
6/20/2014,60.175,60.235,60.345,60.135,0.0013
6/21/2014,60.175,60.235,60.345,60.135,0.0013
6/22/2014,60.175,60.235,60.345,60.135,0.0013
6/23/2014,60.16,60.065,60.305,60.015,-0.0002
6/24/2014,60.16,60.09,60.175,60.08,0
6/25/2014,60.085,60.255,60.4,60.085,-0.0012
6/26/2014,60.21,60.035,60.26,60.035,0.0021
6/27/2014,60.045,60.21,60.21,60.045,-0.0027
6/28/2014,60.045,60.21,60.21,60.045,-0.0027
6/29/2014,60.045,60.21,60.21,60.045,-0.0027
6/30/2014,60.06,60.045,60.28,60.005,0.0002
7/1/2014,60.06,60.085,60.2,60.06,0
7/2/2014,59.692,60.035,60.095,59.59,-0.0061
7/3/2014,59.74,59.675,59.85,59.53,0.0008
7/4/2014,59.725,59.745,59.83,59.645,-0.0003
7/5/2014,59.725,59.745,59.83,59.645,-0.0003
7/6/2014,59.725,59.745,59.83,59.645,-0.0003
7/7/2014,59.955,59.815,60.06,59.735,0.0039
7/8/2014,59.755,59.955,60.005,59.665,-0.0033
7/9/2014,59.765,59.755,59.95,59.685,0.0002
7/10/2014,60.195,59.685,60.225,59.575,0.0072
7/11/2014,60.095,60.115,60.315,59.925,-0.0017
7/12/2014,60.095,60.115,60.315,59.925,-0.0017
7/13/2014,60.095,60.115,60.315,59.925,-0.0017
7/14/2014,60.125,59.97,60.215,59.915,0.0005
7/15/2014,60.125,60.045,60.25,60.005,0
7/16/2014,60.125,60.235,60.275,60.09,0
7/17/2014,60.185,60.025,60.2,60.025,0.001
7/18/2014,60.285,60.385,60.455,60.245,0.0017
7/19/2014,60.285,60.385,60.455,60.245,0.0017
7/20/2014,60.285,60.385,60.455,60.245,0.0017
7/21/2014,60.245,60.285,60.34,60.165,-0.0007
7/22/2014,60.105,60.265,60.305,60.1,-0.0023
7/23/2014,60.02,60.145,60.21,59.96,-0.0014
7/24/2014,60.125,59.965,60.165,59.935,0.0017
7/25/2014,60.06,60.055,60.195,60.01,-0.0011
7/26/2014,60.06,60.055,60.195,60.01,-0.0011
7/27/2014,60.06,60.055,60.195,60.01,-0.0011
7/28/2014,60.09,60.055,60.17,60.055,0.0005
7/29/2014,60.13,60.125,60.14,60.1,0.0007
7/30/2014,60.065,60.245,60.245,60.052,-0.0011
7/31/2014,60.555,60.245,60.565,60.205,0.0082
8/1/2014,61.215,60.755,61.225,60.7,0.0109
8/2/2014,61.215,60.755,61.225,60.7,0.0109
8/3/2014,61.215,60.755,61.225,60.7,0.0109
8/4/2014,60.945,61.205,61.205,60.875,-0.0044
8/5/2014,60.85,60.885,61.005,60.695,-0.0016
8/6/2014,61.5,61.035,61.525,61.025,0.0107
8/7/2014,61.245,61.405,61.555,61.215,-0.0041
8/8/2014,61.145,61.245,61.745,61.135,-0.0016
8/9/2014,61.145,61.245,61.745,61.135,-0.0016
8/10/2014,61.145,61.245,61.745,61.135,-0.0016
8/11/2014,61.175,61.085,61.265,61.025,0.0005
8/12/2014,61.085,61.125,61.225,61.075,-0.0015
8/13/2014,61.095,61.095,61.315,61.095,0.0002
8/14/2014,60.765,61.105,61.12,60.765,-0.0054
8/15/2014,60.78,60.82,60.85,60.78,0.0002
8/16/2014,60.78,60.82,60.85,60.78,0.0002
8/17/2014,60.78,60.82,60.85,60.78,0.0002
8/18/2014,60.78,60.78,60.78,60.78,0
8/19/2014,60.675,60.775,60.785,60.645,-0.0017
8/20/2014,60.615,60.845,60.885,60.52,-0.001
8/21/2014,60.675,60.695,60.8,60.615,0.001
8/22/2014,60.47,60.495,60.56,60.365,-0.0034
8/23/2014,60.47,60.495,60.56,60.365,-0.0034
8/24/2014,60.47,60.495,60.56,60.365,-0.0034
